Date,EquipmentID,UsageHours,Temperature,Vibration,Pressure,Failure
2025-07-25 18:59:38,Fan1,9.72,63.06,0.0065,104.95,0
2025-07-25 19:29:38,Pump2,3.6,66.58,0.0114,107.6,0
2025-07-25 19:59:38,Fan1,7.05,57.29,0.0077,104.43,0
2025-07-25 20:29:38,Pump2,9.39,71.33,0.015,109.02,0
2025-07-25 20:59:38,Compressor1,8.37,69.55,0.0234,116.41,0
2025-07-25 21:29:38,Fan1,9.27,62.77,0.009,107.2,0
2025-07-25 21:59:38,Compressor1,2.66,70.71,0.0187,114.99,0
2025-07-25 22:29:38,Pump2,6.11,67.03,0.0133,116.38,0
2025-07-25 22:59:38,Pump1,8.55,88.81,0.0678,128.52,1
2025-07-25 23:29:38,Pump1,7.64,65.98,0.0121,111.66,0
2025-07-25 23:59:38,Compressor2,5.66,79.3,0.0128,113.19,0
2025-07-26 00:29:38,Compressor2,10.59,70.35,0.0165,124.45,0
2025-07-26 00:59:38,Pump1,4.71,72.45,0.0168,105.77,0
2025-07-26 01:29:38,Pump1,2.23,67.5,0.0126,103.58,0
2025-07-26 01:59:38,Pump2,4.02,70.44,0.014,112.09,0
2025-07-26 02:29:38,Compressor2,1.42,74.91,0.0179,115.63,0
2025-07-26 02:59:38,Pump1,5.41,68.57,0.0179,110.22,0
2025-07-26 03:29:38,Compressor1,11.94,76.6,0.0253,122.71,0
2025-07-26 03:59:38,Compressor2,9.22,70.57,0.024,120.48,0
2025-07-26 04:29:38,Fan1,5.56,59.34,0.0102,107.98,0
2025-07-26 04:59:38,Pump2,7.73,66.79,0.0164,107.16,0
2025-07-26 05:29:38,Compressor2,4.75,71.24,0.024,116.35,0
2025-07-26 05:59:38,Pump2,10.38,69.66,0.0135,104.74,0
2025-07-26 06:29:38,Compressor2,8.42,72.52,0.0153,117.25,0
2025-07-26 06:59:38,Pump1,11.89,69.38,0.0123,116.08,0
2025-07-26 07:29:38,Compressor1,2.96,72.54,0.0268,120.66,0
2025-07-26 07:59:38,Pump2,4.99,70.16,0.0195,110.53,0
2025-07-26 08:29:38,Compressor2,9.33,76.23,0.0145,121.96,0
2025-07-26 08:59:38,Pump1,2.89,66.84,0.0149,113.46,0
2025-07-26 09:29:38,Pump1,11.99,70.14,0.0157,110.47,0
2025-07-26 09:59:38,Compressor2,1.25,75.9,0.021,126.0,0
2025-07-26 10:29:38,Pump2,6.19,64.92,0.0138,104.85,0
2025-07-26 10:59:38,Compressor2,11.89,76.05,0.0175,119.02,0
2025-07-26 11:29:38,Fan1,8.94,66.8,0.0139,105.8,0
2025-07-26 11:59:38,Compressor1,3.86,72.44,0.0179,120.53,0
2025-07-26 12:29:38,Pump1,9.93,69.01,0.0139,105.39,0
2025-07-26 12:59:38,Compressor1,3.89,74.03,0.0131,113.93,0
2025-07-26 13:29:38,Fan1,3.91,61.98,0.0081,109.82,0
2025-07-26 13:59:38,Fan1,5.95,59.84,0.0074,104.63,0
2025-07-26 14:29:38,Pump1,4.2,63.17,0.015,108.95,0
2025-07-26 14:59:38,Fan1,7.68,58.56,0.0097,107.98,0
2025-07-26 15:29:38,Pump2,9.2,67.33,0.014,110.4,0
2025-07-26 15:59:38,Pump2,5.16,69.29,0.018,110.61,0
2025-07-26 16:29:38,Compressor1,4.4,66.92,0.0267,120.63,0
2025-07-26 16:59:38,Fan1,1.13,65.13,0.0127,112.4,0
2025-07-26 17:29:38,Fan1,4.62,63.99,0.0097,106.98,0
2025-07-26 17:59:38,Pump1,9.77,70.75,0.018,106.05,0
2025-07-26 18:29:38,Pump2,2.0,67.47,0.0124,113.84,0
2025-07-26 18:59:38,Pump1,6.25,68.88,0.0094,115.15,0
2025-07-26 19:29:38,Compressor1,6.97,69.41,0.0164,117.44,0
2025-07-26 19:59:38,Pump1,7.48,70.95,0.0185,110.19,0
2025-07-26 20:29:38,Fan1,6.66,60.94,0.011,106.8,0
2025-07-26 20:59:38,Compressor2,9.32,68.66,0.0244,115.9,0
2025-07-26 21:29:38,Pump2,11.18,66.08,0.0148,106.32,0
2025-07-26 21:59:38,Pump2,6.83,64.27,0.0159,109.2,0
2025-07-26 22:29:38,Pump2,2.74,64.34,0.0143,107.03,0
2025-07-26 22:59:38,Compressor1,6.19,73.25,0.0149,124.53,0
2025-07-26 23:29:38,Fan1,5.59,61.52,0.0133,106.62,0
2025-07-26 23:59:38,Compressor1,3.29,73.08,0.0142,121.7,0
2025-07-27 00:29:38,Fan1,7.79,61.13,0.008,108.5,0
2025-07-27 00:59:38,Compressor2,8.25,75.62,0.0246,113.51,0
2025-07-27 01:29:38,Compressor1,6.92,67.34,0.0153,121.28,0
2025-07-27 01:59:38,Compressor1,7.31,74.69,0.0224,121.9,0
2025-07-27 02:29:38,Compressor2,9.49,75.13,0.0196,113.46,0
2025-07-27 02:59:38,Compressor1,3.5,72.16,0.0209,116.67,0
2025-07-27 03:29:38,Pump1,9.87,68.09,0.0126,113.2,0
2025-07-27 03:59:38,Compressor2,9.78,72.03,0.0159,121.49,0
2025-07-27 04:29:38,Compressor2,2.74,72.14,0.0212,115.63,0
2025-07-27 04:59:38,Pump2,4.05,72.15,0.019,110.86,0
2025-07-27 05:29:38,Compressor2,10.02,67.48,0.0209,119.36,0
2025-07-27 05:59:38,Pump1,10.41,66.79,0.0138,108.08,0
2025-07-27 06:29:38,Compressor2,7.35,73.18,0.0224,120.29,0
2025-07-27 06:59:38,Pump1,4.6,67.11,0.013,113.67,0
2025-07-27 07:29:38,Fan1,1.3,64.55,0.0095,113.81,0
2025-07-27 07:59:38,Pump2,3.26,69.39,0.0113,107.22,0
2025-07-27 08:29:38,Compressor2,6.38,71.57,0.0211,113.78,0
2025-07-27 08:59:38,Compressor2,6.03,96.52,0.0626,142.49,1
2025-07-27 09:29:38,Fan1,11.41,59.6,0.0105,106.08,0
2025-07-27 09:59:38,Compressor1,10.87,71.5,0.0221,119.82,0
2025-07-27 10:29:38,Pump2,9.83,70.06,0.0161,105.52,0
2025-07-27 10:59:38,Pump2,9.9,64.57,0.0185,109.02,0
